hanguyen122009,1405853957,7.29837221223055E+018,ハー Ha Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Claradng,6051658316,-5.65184624900185E+018,Clara,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5484802963,7.62872259381682E+018,Sahil Kumar,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
aharonpo,190577618,5.63989677483127E+018,Aharon,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
conraddit,750498091,9.07954610312329E+018,$conrad,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
theta_decay,1626329389,1.59418918075547E+018,Decay (will never dm),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MauAndreo,1844673678,-1.4335263716423E+018,Mauro Andreoli,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
yawyaoyomil,6235876888,-2.62905844162656E+017,Yao,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
coire,39624947,-6.78458448235705E+018,Lucio,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Herja_SAI,1390884528,8.62777769736129E+018,Ilija (won't contact you first),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Baldwin_QuangLee,6506475450,-3.8671331087669E+018,Baldwin Lee,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ophosu,211436372,-7.35300979328307E+018,Barbara,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Oligrand,1404944424,2.1988941344676E+018,Oligrand,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dodi9729,1798163004,3.48237668208895E+018,D I,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
pirate_2k,793553514,2.74663439073568E+017,Danh Tuấn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
yatb14,5195898574,-1.94777041405531E+018,Benjamin Baani,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,856846767,-4.5735998978738E+018,Rianda Dirkareshza,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tihitnatesfaye,446388378,6.24320428596941E+017,Tihitna Tesfaye,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
alhazadamah,5213294314,-7.42308281132106E+018,Alhaz Adamah,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tiennguyenanh,1102638493,6.61608432066004E+018,Tien Nguyen Anh 🇻🇳,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
AXchatnow,5715377781,-6.82815113929764E+018,A X,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Rose_MKT,5211022547,5.26683639205274E+018,Rose,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
reshmhn,1226034566,-3.55357193351154E+018,Resh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MrJackalop,551595722,-7.30366388161306E+018,Daniel Ospina,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
thanh2k3zz,5808531744,1.24586523067129E+018,Robert Khuat,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sonson211992,5073005758,-8.15815838498541E+018,Son,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
miverse_datpham,1236340570,-4.64900793455169E+018,Dat Pham (Alfred) | Miverse Constructor,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nvhieu1978,531266367,3.80727486052835E+018,Nguyen Hieu (HADA Pool),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Gitloop,5106822447,6.98791438892513E+018,🌤 Of God,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
mietran0407,1903035230,3.86725873313638E+018,Mie Tran (C3ETH),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
GenoGenious,1333890003,1.7388779144517E+018,:Geno: Genious.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
SessionCruz,1901792294,8.92563062611939E+018,Session Cruz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6631018635,-4.98486041234219E+018,Tien Lana,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
chris_aikins,5125622057,-8.02238985530667E+018,Christopher Aikins,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ailun8856,6067684567,-3.43969216157246E+018,Mandy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Lab44_SPO,502258103,-6.48042107027975E+018,Jeroen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Alexweb3preneur,1631127407,9.05774425234628E+018,Alex,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kjumju,825918760,-7.16645604983934E+018,Kien Vu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
sachanhimanshu,745195784,-9.87194014938259E+017,Himanshu (Will never PM you directly),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
XyzBCI123,1943756736,4.40225237506604E+018,Assassin,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6103013106,3.49215539114106E+018,Nguyễn Quang Huy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Elpidanang,1933373875,6.6886623288766E+018,Linh (LP),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Siegefire,1949138566,3.87182362182329E+018,TheGoldRush,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
cgianelloni,6393714046,8.4257663674581E+018,musikc,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
percyphuc,958544659,-8.75586319076378E+018,Percy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
manupadillaph,1688353935,1.85516150111748E+018,Manu Padilla,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kochfoto,849730510,2.311084696795E+017,:jonah,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lautwein,100155846,-8.31827411192046E+018,Se La,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Paddy_VanRensburg,5743014820,-8.84852062771295E+018,John-Patrick Van Rensburg,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Liberty_Crypto,1653115329,1.52976775788324E+018,Chris / Liberty - Will Not DM First,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
brerrabbit3,1336703628,7.0352508086354E+018,Anthony Capitan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Holymacaroni,1700150460,7.48298826002295E+018,Holy Macaroni,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Buck_Nguyen,862260290,4.97355171325521E+018,Buck Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
benohanlon,367170312,4.55565514266526E+018,👉 Ben,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TechnicalCoconut,6484676826,-4.66447773480876E+018,Maurice Samulski,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5117830435,-3.37712780511466E+017,hlp | dual.systems,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
mauryshenk,1571056360,-2.79921947471426E+018,Maury Shenk,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Iiipeetkkn,5059276360,7.90831452014531E+018,Ưhky,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Rudianos13,2132474537,2.77236141532052E+018,Eli,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
reza_ghaemi1,1047611867,3.16270758825402E+017,reza ghaemi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
javeed180988,1865534920,3.98544790019549E+018,J₳veed,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6466562690,-1.66929481408297E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5549786974,3.35310133072648E+018,Yen Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1455398698,7.80189429702816E+018,Dragon Slayer 9,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
RoaringAuctioneer,393251635,-3.49313849210439E+018,Bradley Hughes,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MrINTP,1404980754,6.804495451928E+018,INTP,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
fiskmen,1725079496,-3.0449811447094E+018,Viktor Jäger,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
AllisonFromm,1007606293,-2.44233864465235E+018,Allison Fromm,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
DaisyDizzz,6572557657,-4.48550710080522E+018,Daisy Diz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
VerkligtVemod,1998055434,-4.16150113744744E+018,Lioneous,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
AndreDiamond,1792854291,7.08582381718428E+018,André,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
JuanitaJaramill,520291491,-3.29675243893016E+018,Juanita Jaramillo R ▕⃝⃤,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
NalaTran,5287441498,3.74212071549901E+018,Nala Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Rafael_GenWealth,2041666937,-1.03330987193956E+018,Rafael Cardoso,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
eipi1,1769252518,-7.44262253571421E+018,Techie,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ryan_catalyst,2145672575,-2.90075012239029E+018,Ryan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Bullcrypto04,5060387846,4.35430154570641E+018,Lawal Moosa,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Noneofyourbusiness9998764686,1714894230,1.38939706134538E+018,None Nun,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
LatinStakePools,901055176,7.6452785785607E+018,Martin [ITZA],"Catalyst Community Reviewers, Moderators, Advisors",1461608981
hannah_2323,6510036104,-5.44202162119194E+018,Hannah B,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
plamen5kov,1979721631,-4.33236974493362E+018,plamen petkov,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lnlnt6,5483604394,-8.84649440773917E+018,L N,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Huyenga1610,5132783018,8.82395630997026E+018,Huyen Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
kuja95,1859987909,-2.66442087074886E+018,FB,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6386826682,-4.47746840499658E+018,Isabella Ruiz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Babstunex,559005062,-5.93118079044109E+018,Tunde,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Jack_4837,6194898545,1.92133631170471E+018,Jack ♠️,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5695572354,2.61982535626493E+018,luong khanh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6171518949,-3.05195276220397E+018,Diya Mehta,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Razali_S,1245315108,-2.96106095924874E+018,Raz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6079014268,6.68273101692823E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5827123791,3.61469613166484E+018,Aj,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
thaorhaf,2104970393,1.64212289500966E+018,Mun Ha,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
tsnnst,429167422,-5.99668927008415E+018,Thiago | SPO at OUROS | C. Warriors | Embx. Cardano Brasil,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
beMaxzen,1236872800,2.3799131005543E+018,Brigitte D,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Seyahn,2115328916,-4.67014396106772E+018,Seyahn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
NaturedLeo,5898357519,8.47465241997012E+018,Natured Leo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
bncoanh,1089229457,-6.8997439919955E+018,TRƯỜNG,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
alextran888,1355216586,-4.26633253287655E+018,Alex Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6260029867,-5.83151406576087E+018,Hưng Nguyễn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
fumiji_k,510735239,7.67359993230862E+018,fumi kita,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ursify,569402523,-4.64402968190498E+018,Ursus,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
hiep_tranhuy,1289346163,-5.4895800806677E+017,Hiep Tran,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Virode1281,5122173019,-4.64750092726488E+018,Virode Nguyen Minh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Mimi_HB11,5708488966,-2.47612467779383E+018,Hollie Baker,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Padierfind,537355987,1.34197214946719E+018,Patrick Tobler [NMKR] - Beware of Scammers,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6385676807,-6.90561974360085E+018,Sylvester Stallone,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tinminyoung,926996047,2.98959904553361E+018,Tinminyoung,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
tidvn,1291382071,7.55891082377653E+018,Tiến Dũng,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
zy128x,1733197552,5.07093774628507E+018,Rendi Bunaidi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Phuffy,2082555642,-1.3076518038425E+018,Stephanie King,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Astroboysoup,1595483623,1.95047146591533E+018,Pete Bui,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
venhamon,406825364,-4.81544763926186E+018,Benji,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Cipher327,6684920316,5.13668445351208E+018,Zephyr Callahan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6309984851,-6.25615013053105E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Jemima500,6382116226,6.01822224069394E+018,Jemima Margret Sanderson.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Arimanthos,746149568,6.18748515978345E+017,sebastian pereira,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5923915482,5.09074424114392E+017,Pablo B,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
srotapanna,1094124746,-8.29487861356786E+018,Kuldeep,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
rojokabot,2053469621,1.89535052272556E+018,Rojo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,879248730,2.66193271584381E+018,Bright Agyemang,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ninhtran09,5116576410,-9.11088893771522E+018,Ninh | Snapbrillia,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
alagyirasimon,1156796448,-3.04049766170015E+018,Mr Man,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
BRN_MXR,1873211215,-4.40463207146449E+018,BRNMXR [HAWAK] AAz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ParadiseStaking,496062351,-1.16998869259449E+017,Mike Paradise-Staking,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
tainabugs,6546360759,4.53079570901506E+018,Taina,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
nikhilshetty,1581684822,6.37632704900549E+018,Nikhil,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1039609664,-7.64556784024457E+018,Philip Muosayir,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1493500792,6.64891780191007E+018,JOVIAL Jules,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
AnimaValeska,260951174,3.10412943164673E+017,Zoé,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
CAsaawena,1242341725,-6.93084937948824E+018,Chakaz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
VuDo2312,607372824,-8.52726686662179E+018,V D,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5842006459,2.17625011207182E+018,Oliver Rishi Mata,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1369570846,-3.30352299360106E+018,Mabel John Mhills,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6138351938,-6.40379904691629E+018,SAFARI MOÏSE,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Imara_kabiona,5516642178,-2.07255214188984E+017,Imara Kabiona,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dbezzubenkov,284172639,-8.69732460026129E+018,Dmitry Bezzubenkov,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nixon_Katsudon,211768400,8.28906404360418E+018,Nixon Ng,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ir1s96,406910121,7.78257296563587E+018,Hồ Minh Triệu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ThomasNADA,1743770082,-7.20555949119268E+018,Thomas Lindseth - NADA,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1431053587,-3.59384913714404E+018,Bells87🍀🍀,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
eliasaires,1227350458,-4.52930119395783E+018,Elias [Token Allies],"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dynite7,1607767593,-5.71862872628503E+018,Alex,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6040890599,-3.9358098999166E+017,Marcel,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
faevere,1987767239,2.22609857577862E+018,Fae,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6220739104,-3.45059541232799E+018,David Bethe,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Mayor_chrix,1511930106,-3.90237227946998E+018,45k over wallet account for sale,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5288951554,-6.07076003413488E+018,Shiphla Frimpong,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6390824584,-4.45226951033526E+018,Micheal Armstrong,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5350597927,-1.9617219170642E+018,Joan 🥰,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
jaguar_cardano,461031467,6.33328136400912E+018,David Tuan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nguulangbantrau,1273808639,6.50049400760752E+018,Phu Pham,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,2062312179,1.82508794591829E+018,God is Good.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Robertkampi,1535107924,6.25421072272392E+018,Robert Kampi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
randyrandy666,1894363378,-8.94237316640909E+018,Randy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Fny179,1186740498,-8.89557132449498E+018,Fannyw,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1329251652,-2.87331798885189E+018,XZact Hypothetical Leptoquark,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Matex84,5246783195,8.2840403579265E+018,Matt,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MinhDuc2712,2114426569,5.90085151926264E+018,Nguyễn Minh Đức,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ketsnipsnap,163010476,9.16469656351383E+018,ketsin,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nana_Dwamena,567098562,-4.20425607803352E+018,Nana Kwadwo Dwamena,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Quangar,1075717268,2.92107230273166E+018,Phạm Văn Quang,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
agustinenada,278763173,6.17501335382586E+017,Agustin ️,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
c3zone,1723883381,-7.97867812328627E+018,c3,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
atcao1105,5379044874,8.82075141630692E+018,An Cao,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
SwiftCryptoLLC,2108653193,5.66638801702953E+018,Steven Fisher,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
adamalhassan994,5225830949,-8.92153974288204E+018,Alhassan Adam,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Alhajioss,1385269711,5.79813801399932E+018,Mohammed Osman,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
moonbae1,1118884069,3.11097901029245E+018,Rohit B (Will never DM first),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
gustapug,1516511132,-2.80036922723895E+018,Gustavo Pugliese,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
MyBrandt,1680187352,4.53253330576589E+018,My Brandt,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5938185383,4.66972777286183E+018,ADIUVAT Dapp,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nana_Safo_01,1407266613,3.0246707029385E+018,Nana Safo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Terflondon,6298243982,-8.15149389540373E+018,Ebenezer Tackie,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tulibra,548998275,-8.12019442166164E+018,Tú Nguyễn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1522474211,-3.92447451888225E+018,A C,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,2093742427,5.40244279842357E+018,Jospin Uwayisabye,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5959786848,-5.19734826866935E+017,Clémence Mapenzi,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5780710173,-4.69370323252053E+018,Alex Miandere,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lley154,1631227618,1.11827347491653E+018,lley154,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
jadjei,524442870,-4.61610498896889E+018,Jonathan Adjei,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
syrbl,501457416,5.32592634914707E+018,Syarbel,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Charan6789,1330134628,-8.82826050346354E+018,Charan | nucast.io,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1732258717,4.05879669874133E+018,Ely_,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
USCMigs,1622773988,-7.88267292891893E+018,USCMigs,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
TeresaMorgan,5639080379,-9.40693446515646E+017,Teresa Morgan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dstrategies,1177268745,1.32006357556349E+018,DSIO,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1242039758,-4.66956708495884E+018,KOFI ADOFO,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
maksithegreat,1800877422,1.4660907160729E+018,Elhadji,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,2085898053,2.99591035759922E+018,Thiago Lôbo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5812895494,6.62919062199484E+018,Anny Bisaga Mitima 👸😍,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tunglam09,1067126765,5.12168481803969E+018,Nguyễn Tùng Lâm,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Ben_G_TANG,5397177620,6.26474080269094E+018,Ben Gordon l Tangent Protocol,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5802755539,5.568077373264E+018,,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5904953916,2.16837367160529E+018,Morgan,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dpcruz13,1454182759,-9.20895827797109E+018,David Cruz,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
xxaxa12,741962280,-7.55620038234407E+018,Xxxxx,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5619483374,-2.43272025282205E+018,Ann,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Rikab12,5606112220,-8.16811227522403E+018,Richard Kabfils,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Nturubika_Moise,1120098406,-4.08614660808909E+018,Moïse Nturubika Ov3rd0z,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5990022617,-7.69153058585861E+018,Faustin Hitimana,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5997125123,-6.69967694618285E+018,Victoire Mashagiro,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Jonasmakeke6,5947491347,3.64303420695547E+018,Jonas Makeke,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5679523587,-9.12475248714391E+017,Eugène Baraka,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5792828841,-3.10751150677231E+016,Erick Maloso Muhindo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
dawsonc2000,5010638845,4.3459295613699E+016,Dawson Crump,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5445550740,-1.02721927654325E+018,Antwiwaa Asante,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1864206463,-1.72561099132019E+018,Son Nguyen,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6023281402,1.00292413054305E+018,Dee,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
KJES4,1942138683,6.74364579714185E+018,Kat Stacy,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Riccardo_Gurzo,886192773,8.15582517383117E+018,Riccardo,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1765776921,-3.28980446076968E+018,CRQ,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6177229033,3.3095648905124E+018,Nikola,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1402231956,-1.42435897261511E+018,Nana Akyaamaa,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
gialang1102,996143007,1.15120352297559E+018,Nguyen Mau Luu,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,6115458954,-6.60022839065784E+017,Dindiok Francis,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
hanhbui0515,6208275017,-3.46362458556336E+018,bui hanh,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
coire0,6133634260,-5.57504707070207E+018,Lucio,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1560406749,-8.51022415369688E+018,BTW,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
San_BIMI1,641232913,4.92191053181706E+018,San San,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
rarepepetrader,288551515,-4.28105964975109E+018,RarePepeTrader (Pepe class of 2016),"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5074094338,4.07355181063955E+018,Simon Heath,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
lauraleticialopez,1086768750,-1.44116034616255E+018,Lety💧 No escribo DM primero NUNCA,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
josephinendeze,904789853,2.65577009952878E+017,J N,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Forthorthe,5058315221,-1.73841769761686E+018,AoL Nguyễn,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
huzuwe,1310646126,-7.36221283859333E+018,Henry Uzuwe,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
salvadorski,1185941375,6.07000231701688E+018,salvadorski,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
wuyou158,5777564794,-8.22579978180407E+018,WUYOU,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5682503477,2.93590126105166E+018,DerLiNe.,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
ADAmint,773476613,-3.60926832514055E+018,Steve Aldrich 🌽,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
happystaking,5982627730,-1.76197326932929E+018,Leon • HAPPY,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
bbimedia,1680988222,-7.90188248243816E+018,P W,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
Tim_Richmond,468187771,8.0173227068585E+018,Tim Richmond | IOG,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,5412603740,-6.97057921693113E+018,E,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
,1940968208,3.48739975590163E+018,Gabriel Djaba,"Catalyst Community Reviewers, Moderators, Advisors",1461608981
